                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.78396,                0.43514,                0.96015,                0.96997,                0.98069,                0.98793,                0.81512,                0.66521,                0.32009,                 0.8917,              0.0068518,              0.0068518,              0.0068518
                    161,                 0.7835,                0.43271,                 0.9585,                0.96993,                0.98032,                0.98801,                0.81402,                0.66472,                0.32026,                0.89165,               0.006832,               0.006832,               0.006832
                    162,                0.78339,                0.43142,                0.95699,                0.96948,                0.98106,                0.98809,                0.81399,                0.66413,                0.31996,                0.89141,              0.0068122,              0.0068122,              0.0068122
                    163,                0.77471,                0.42794,                 0.9543,                0.96961,                0.98036,                0.98797,                0.81539,                0.66369,                0.31931,                0.89116,              0.0067924,              0.0067924,              0.0067924
                    164,                0.78032,                0.42877,                0.95639,                0.96928,                0.98021,                0.98767,                0.81591,                 0.6631,                0.31863,                0.89083,              0.0067726,              0.0067726,              0.0067726
                    165,                0.77947,                0.43258,                0.95584,                0.97002,                0.97935,                0.98764,                 0.8162,                0.66165,                0.31774,                0.89053,              0.0067528,              0.0067528,              0.0067528
                    166,                 0.7817,                0.43198,                 0.9564,                 0.9697,                 0.9795,                0.98764,                0.81652,                0.66117,                0.31667,                0.89029,               0.006733,               0.006733,               0.006733
                    167,                 0.7828,                0.43106,                0.95413,                0.96898,                0.98069,                0.98793,                0.81741,                0.66022,                0.31639,                0.89018,              0.0067132,              0.0067132,              0.0067132
                    168,                0.78373,                0.43413,                   0.96,                0.96975,                0.98001,                0.98799,                0.81818,                 0.6592,                0.31595,                0.89009,              0.0066934,              0.0066934,              0.0066934
                    169,                0.77445,                0.42709,                0.94888,                0.96967,                0.97894,                0.98789,                0.81854,                0.65844,                  0.315,                0.88988,              0.0066736,              0.0066736,              0.0066736
                    170,                0.78175,                0.42851,                0.95408,                0.96904,                0.97944,                0.98783,                 0.8186,                0.65802,                0.31548,                0.88981,              0.0066538,              0.0066538,              0.0066538
                    171,                0.78239,                0.43065,                0.95742,                0.97031,                0.97943,                0.98797,                0.81821,                0.65856,                0.31536,                0.88975,               0.006634,               0.006634,               0.006634
                    172,                 0.7746,                0.42648,                0.95112,                0.97066,                0.97886,                0.98805,                0.81832,                0.65873,                0.31569,                0.88955,              0.0066142,              0.0066142,              0.0066142
                    173,                0.77578,                0.42598,                0.95218,                0.96982,                0.97956,                0.98804,                0.81802,                0.65887,                0.31618,                0.88944,              0.0065944,              0.0065944,              0.0065944
                    174,                0.77623,                0.43017,                0.95473,                0.97075,                0.97829,                0.98804,                0.81839,                0.65936,                0.31613,                0.88952,              0.0065746,              0.0065746,              0.0065746
                    175,                0.77836,                0.42772,                 0.9565,                0.97125,                0.97798,                0.98817,                0.81889,                0.65872,                 0.3163,                0.88919,              0.0065548,              0.0065548,              0.0065548
                    176,                0.77484,                0.42493,                0.95226,                0.97163,                0.97774,                0.98827,                0.81891,                0.65854,                0.31634,                0.88906,               0.006535,               0.006535,               0.006535
                    177,                0.77246,                0.42397,                0.95273,                0.97103,                0.97838,                0.98817,                0.81873,                0.65815,                 0.3159,                0.88892,              0.0065152,              0.0065152,              0.0065152
                    178,                0.77741,                0.42889,                 0.9551,                0.97084,                 0.9788,                 0.9882,                0.81879,                0.65726,                0.31563,                0.88864,              0.0064954,              0.0064954,              0.0064954
                    179,                0.77318,                0.42274,                0.95205,                0.97032,                0.97881,                0.98818,                0.81897,                0.65709,                0.31539,                0.88863,              0.0064756,              0.0064756,              0.0064756
                    180,                0.77236,                0.42561,                0.94968,                0.96949,                0.97915,                0.98823,                0.81846,                0.65715,                 0.3153,                0.88846,              0.0064558,              0.0064558,              0.0064558
                    181,                0.77915,                0.42714,                0.95369,                0.96902,                0.97996,                0.98824,                0.81921,                0.65641,                0.31497,                0.88827,               0.006436,               0.006436,               0.006436
                    182,                0.77214,                0.42428,                0.95074,                 0.9689,                0.98024,                0.98829,                0.81901,                0.65606,                0.31481,                0.88802,              0.0064162,              0.0064162,              0.0064162
                    183,                0.77367,                0.42257,                0.95317,                 0.9687,                0.98023,                0.98815,                0.81909,                0.65554,                0.31456,                0.88795,              0.0063964,              0.0063964,              0.0063964
                    184,                0.77167,                0.42153,                0.95018,                0.96841,                0.98042,                0.98819,                0.81848,                 0.6548,                0.31402,                0.88786,              0.0063766,              0.0063766,              0.0063766
                    185,                0.77441,                0.42437,                0.95405,                0.96822,                0.98044,                0.98816,                0.81939,                0.65384,                0.31356,                0.88754,              0.0063568,              0.0063568,              0.0063568
                    186,                0.77026,                  0.422,                0.95048,                0.96813,                0.98044,                0.98838,                0.81973,                0.65312,                 0.3126,                0.88725,               0.006337,               0.006337,               0.006337
                    187,                0.76994,                0.42162,                0.94998,                0.96815,                0.98016,                 0.9884,                0.81939,                0.65242,                0.31223,                0.88705,              0.0063172,              0.0063172,              0.0063172
                    188,                0.77123,                 0.4224,                0.95161,                 0.9683,                0.97951,                0.98841,                0.82004,                0.65167,                  0.311,                0.88675,              0.0062974,              0.0062974,              0.0062974
                    189,                0.77096,                0.41971,                 0.9522,                0.96803,                0.97975,                0.98853,                  0.821,                0.65132,                0.31032,                0.88658,              0.0062776,              0.0062776,              0.0062776
                    190,                0.77017,                0.42128,                0.94976,                0.96809,                 0.9798,                0.98846,                0.82064,                0.65099,                0.31048,                0.88645,              0.0062578,              0.0062578,              0.0062578
                    191,                0.76743,                0.41998,                0.95155,                0.96819,                   0.98,                0.98853,                0.82093,                0.65037,                0.30996,                 0.8864,               0.006238,               0.006238,               0.006238
                    192,                0.77025,                0.41882,                0.94912,                0.96875,                0.97912,                0.98851,                0.82107,                0.64985,                 0.3095,                0.88613,              0.0062182,              0.0062182,              0.0062182
                    193,                0.76732,                 0.4224,                0.94979,                0.96911,                0.97853,                0.98852,                0.82082,                 0.6495,                0.30944,                0.88607,              0.0061984,              0.0061984,              0.0061984
                    194,                0.77145,                0.42331,                0.95121,                0.96939,                0.97799,                0.98858,                0.82127,                0.64893,                0.30905,                0.88579,              0.0061786,              0.0061786,              0.0061786
                    195,                0.76554,                0.41945,                0.94911,                0.96973,                0.97752,                0.98864,                0.82168,                0.64851,                0.30924,                0.88561,              0.0061588,              0.0061588,              0.0061588
                    196,                0.76535,                0.41863,                 0.9467,                 0.9699,                0.97722,                0.98859,                0.82228,                0.64809,                0.30931,                 0.8855,               0.006139,               0.006139,               0.006139
                    197,                 0.7679,                0.41767,                0.95133,                0.97013,                0.97692,                0.98864,                0.82261,                0.64789,                0.30907,                0.88534,              0.0061192,              0.0061192,              0.0061192
                    198,                 0.7689,                0.41987,                0.94891,                0.97038,                0.97686,                0.98847,                 0.8232,                0.64793,                0.30889,                0.88523,              0.0060994,              0.0060994,              0.0060994
                    199,                0.77001,                0.41875,                0.95181,                 0.9704,                0.97703,                0.98847,                  0.823,                0.64771,                0.30875,                0.88514,              0.0060796,              0.0060796,              0.0060796
                    200,                 0.7642,                0.41765,                0.94605,                0.96886,                0.97884,                0.98848,                0.82325,                0.64756,                0.30833,                0.88498,              0.0060598,              0.0060598,              0.0060598
                    201,                0.76307,                0.41497,                0.94557,                0.96894,                0.97903,                0.98847,                0.82304,                0.64741,                0.30811,                0.88485,                0.00604,                0.00604,                0.00604
                    202,                0.76361,                0.41376,                0.94639,                0.96931,                0.97894,                0.98851,                0.82328,                0.64682,                0.30821,                0.88464,              0.0060202,              0.0060202,              0.0060202
